rental_id,cliente,pelicula,categoria,rental_date
12950,DARRELL POWER,DIVINE RESURRECTION,Games,2005-08-19 05:55:58
862,JEFFREY SPEAR,DWARFS ALTER,Games,2005-05-30 03:09:11
2463,KRISTEN CHAVEZ,DWARFS ALTER,Games,2005-06-18 20:01:43
5247,ERIKA PENA,DWARFS ALTER,Games,2005-07-09 13:26:28
10197,ELAINE STEVENS,DWARFS ALTER,Games,2005-08-01 00:35:25
14933,MICHELLE CLARK,DWARFS ALTER,Games,2006-02-14 15:16:03
1635,CASEY MENA,DWARFS ALTER,Games,2005-06-16 08:26:56
5912,JACK FOUST,DWARFS ALTER,Games,2005-07-10 20:58:22
8124,KEITH RICO,DWARFS ALTER,Games,2005-07-28 19:28:58
12781,REGINA BERRY,DWARFS ALTER,Games,2005-08-18 23:50:24
1937,PHILLIP HOLM,ENCINO ELF,Games,2005-06-17 07:16:46
6896,CARMEN OWENS,ENCINO ELF,Games,2005-07-12 21:25:37
10185,JUDITH COX,ENCINO ELF,Games,2005-08-01 00:12:11
14910,TYRONE ASHER,ENCINO ELF,Games,2005-08-22 04:50:52
9098,CLARA SHAW,ENCINO ELF,Games,2005-07-30 08:44:21
15412,BETH FRANKLIN,ENCINO ELF,Games,2005-08-22 23:37:11
10074,JUDY GRAY,ENCINO ELF,Games,2005-07-31 19:57:16
15564,JONATHAN SCARBOROUGH,ENCINO ELF,Games,2005-08-23 05:10:42
1772,ADRIAN CLARY,ENCINO ELF,Games,2005-06-16 18:12:54
6300,FELICIA SUTTON,ENCINO ELF,Games,2005-07-11 17:50:09
10891,VICKI FIELDS,ENCINO ELF,Games,2005-08-02 01:09:55
15778,CLAUDIA FULLER,ENCINO ELF,Games,2006-02-14 15:16:03
2107,RITA GRAHAM,ENCINO ELF,Games,2005-06-17 19:31:16
6044,HERMAN DEVORE,ENCINO ELF,Games,2005-07-11 03:18:39
11145,TONI HOLT,ENCINO ELF,Games,2005-08-02 09:43:24
14764,ERIK GUILLEN,ENCINO ELF,Games,2005-08-21 23:37:47
5048,LEO EBERT,ENCINO ELF,Games,2005-07-09 03:46:33
10414,LAWRENCE LAWTON,ENCINO ELF,Games,2005-08-01 08:03:55
13247,KIMBERLY LEE,ENCINO ELF,Games,2005-08-19 16:45:59
1730,SHAWN HEATON,FANTASIA PARK,Games,2005-06-16 15:30:01
5744,RANDALL NEUMANN,FANTASIA PARK,Games,2005-07-10 12:08:33
11188,CLYDE TOBIAS,FANTASIA PARK,Games,2005-08-02 11:17:11
16036,FRANCIS SIKES,FANTASIA PARK,Games,2005-08-23 22:12:44
3381,IDA ANDREWS,FANTASIA PARK,Games,2005-06-21 14:02:59
3771,GLORIA COOK,FANTASIA PARK,Games,2005-07-06 13:19:34
9639,TOMMY COLLAZO,FANTASIA PARK,Games,2005-07-31 05:32:10
12538,KIM CRUZ,FANTASIA PARK,Games,2005-08-18 14:09:09
2747,MELVIN ELLINGTON,FANTASIA PARK,Games,2005-06-19 16:22:07
4586,DEREK BLAKELY,FANTASIA PARK,Games,2005-07-08 06:12:33
10264,SHERRI RHODES,FANTASIA PARK,Games,2005-08-01 03:03:12
15950,TRACEY BARRETT,FANTASIA PARK,Games,2005-08-23 19:09:39
7166,WALLACE SLONE,FANTASIA PARK,Games,2005-07-27 07:36:56
15550,FLOYD GANDY,FANTASIA PARK,Games,2005-08-23 04:27:54
3879,ANDREA HENDERSON,FANTASIA PARK,Games,2005-07-06 18:31:20
7314,LISA ANDERSON,FANTASIA PARK,Games,2005-07-27 13:13:32
14067,LENA JENSEN,FANTASIA PARK,Games,2005-08-20 22:49:23
9333,RANDALL NEUMANN,FANTASIA PARK,Games,2005-07-30 17:53:45
13742,ROSS GREY,FANTASIA PARK,Games,2005-08-20 10:49:15
7998,WADE DELVALLE,FEATHERS METAL,Games,2005-07-28 15:08:48
14572,TED BREAUX,FEATHERS METAL,Games,2005-08-21 16:44:31
216,LOIS BUTLER,FEATHERS METAL,Games,2005-05-26 09:17:43
1409,SHERRI RHODES,FEATHERS METAL,Games,2005-06-15 16:58:12
4686,CLAUDIA FULLER,FEATHERS METAL,Games,2005-07-08 10:53:39
7303,CATHY SPENCER,FEATHERS METAL,Games,2005-07-27 12:54:39
13922,TANYA GILBERT,FEATHERS METAL,Games,2005-08-20 17:02:37
2055,RENE MCALISTER,FEATHERS METAL,Games,2005-06-17 15:27:03
4713,GERTRUDE CASTILLO,FEATHERS METAL,Games,2005-07-08 12:12:33
10655,PHILLIP HOLM,FEATHERS METAL,Games,2005-08-01 16:33:27
14593,BOB PFEIFFER,FEATHERS METAL,Games,2005-08-21 17:33:18
10961,AARON SELBY,FEVER EMPIRE,Games,2005-08-02 03:47:55
12573,RENEE LANE,FEVER EMPIRE,Games,2005-08-18 15:32:57
5393,THEODORE CULP,FEVER EMPIRE,Games,2005-07-09 19:35:12
9064,KRISTEN CHAVEZ,FEVER EMPIRE,Games,2005-07-30 07:24:55
12292,JEAN BELL,FEVER EMPIRE,Games,2005-08-18 05:08:54
4526,MARY SMITH,FIRE WOLVES,Games,2005-07-08 03:17:05
10224,SERGIO STANFIELD,FIRE WOLVES,Games,2005-08-01 01:31:56
13987,MARIAN MENDOZA,FIRE WOLVES,Games,2005-08-20 19:19:30
2963,KIMBERLY LEE,FIRE WOLVES,Games,2005-06-20 07:33:09
6835,ADAM GOOCH,FIRE WOLVES,Games,2005-07-12 18:58:03
11099,CRYSTAL FORD,FIRE WOLVES,Games,2005-08-02 08:07:12
13721,SHERRI RHODES,FIRE WOLVES,Games,2005-08-20 10:02:59
902,IAN STILL,FORWARD TEMPLE,Games,2005-05-30 09:53:36
2039,DAVID ROYAL,FORWARD TEMPLE,Games,2005-06-17 14:03:43
5970,NORMA GONZALES,FORWARD TEMPLE,Games,2005-07-11 00:04:50
11293,PEDRO CHESTNUT,FORWARD TEMPLE,Games,2005-08-02 15:00:43
13150,BILL GAVIN,FORWARD TEMPLE,Games,2005-08-19 13:08:19
2369,MARIE TURNER,FORWARD TEMPLE,Games,2005-06-18 14:25:29
3736,SARAH LEWIS,FORWARD TEMPLE,Games,2005-07-06 11:43:44
9299,DWIGHT LOMBARDI,FORWARD TEMPLE,Games,2005-07-30 16:32:51
14546,LEO EBERT,FORWARD TEMPLE,Games,2005-08-21 15:50:50
1563,PATSY DAVIDSON,FORWARD TEMPLE,Games,2005-06-16 02:46:28
5419,MAUREEN LITTLE,FORWARD TEMPLE,Games,2005-07-09 20:47:36
10844,ANDREW PURDY,FORWARD TEMPLE,Games,2005-08-01 23:46:58
11667,ANDY VANHORN,FORWARD TEMPLE,Games,2005-08-17 05:46:55
8827,DARLENE ROSE,FORWARD TEMPLE,Games,2005-07-29 22:31:24
15747,BOBBY BOUDREAU,FORWARD TEMPLE,Games,2005-08-23 12:29:24
425,RENEE LANE,FORWARD TEMPLE,Games,2005-05-27 15:51:30
1632,RONALD WEINER,FORWARD TEMPLE,Games,2005-06-16 08:03:42
3745,DOLORES WAGNER,FORWARD TEMPLE,Games,2005-07-06 12:10:32
7317,FRANCISCO SKIDMORE,FORWARD TEMPLE,Games,2005-07-27 13:19:41
13949,REBECCA SCOTT,FORWARD TEMPLE,Games,2005-08-20 17:55:13
7955,ARNOLD HAVENS,FORWARD TEMPLE,Games,2005-07-28 13:31:36
15143,NAOMI JENNINGS,FORWARD TEMPLE,Games,2005-08-22 13:46:24
970,JOSEPH JOY,FORWARD TEMPLE,Games,2005-05-30 19:50:28
2843,ELEANOR HUNT,FORWARD TEMPLE,Games,2005-06-19 22:36:39
5877,CLINTON BUFORD,FORWARD TEMPLE,Games,2005-07-10 19:08:51
8471,JESSIE MILAM,FORWARD TEMPLE,Games,2005-07-29 08:32:11
14679,KATIE ELLIOTT,FORWARD TEMPLE,Games,2005-08-21 20:14:58
938,CATHERINE CAMPBELL,FORWARD TEMPLE,Games,2005-05-30 14:47:31
2319,PHILIP CAUSEY,FORWARD TEMPLE,Games,2005-06-18 09:24:22
5615,AUDREY RAY,FORWARD TEMPLE,Games,2005-07-10 05:18:51
10483,CARRIE PORTER,FORWARD TEMPLE,Games,2005-08-01 10:19:45
12963,PATRICIA JOHNSON,FORWARD TEMPLE,Games,2005-08-19 06:26:04
11486,MARCIA DEAN,GATHERING CALENDAR,Games,2005-08-02 22:34:06
11986,ALBERT CROUSE,GATHERING CALENDAR,Games,2005-08-17 18:21:58
7756,WESLEY BULL,GATHERING CALENDAR,Games,2005-07-28 06:22:52
14574,JOAN COOPER,GATHERING CALENDAR,Games,2005-08-21 16:50:34
8567,EDUARDO HIATT,GATHERING CALENDAR,Games,2005-07-29 11:37:30
14353,CARRIE PORTER,GATHERING CALENDAR,Games,2005-08-21 09:07:50
470,NATHANIEL ADAM,GATHERING CALENDAR,Games,2005-05-27 21:17:08
3430,ANGEL BARCLAY,GATHERING CALENDAR,Games,2005-06-21 18:46:08
6121,RYAN SALISBURY,GATHERING CALENDAR,Games,2005-07-11 07:55:27
11117,DUSTIN GILLETTE,GATHERING CALENDAR,Games,2005-08-02 08:36:03
14811,HEATHER MORRIS,GATHERING CALENDAR,Games,2005-08-22 01:09:04
11091,ALFRED CASILLAS,GLORY TRACY,Games,2005-08-02 07:56:41
15553,CONSTANCE REID,GLORY TRACY,Games,2005-08-23 04:33:39
3562,SERGIO STANFIELD,GLORY TRACY,Games,2005-07-06 02:54:36
9234,MARJORIE TUCKER,GLORY TRACY,Games,2005-07-30 13:45:54
15339,ERIC ROBERT,GLORY TRACY,Games,2005-08-22 20:52:12
10646,TONYA CHAPMAN,GRINCH MASSAGE,Games,2005-08-01 15:57:55
13657,VINCENT RALSTON,GRINCH MASSAGE,Games,2005-08-20 08:01:39
4194,SUZANNE NICHOLS,GRINCH MASSAGE,Games,2005-07-07 10:59:39
9878,KYLE SPURLOCK,GRINCH MASSAGE,Games,2005-07-31 13:42:02
13581,SHERRY MARSHALL,GRINCH MASSAGE,Games,2005-08-20 05:26:15
10373,MARION OCAMPO,GRINCH MASSAGE,Games,2005-08-01 06:24:26
12088,RALPH MADRIGAL,GRINCH MASSAGE,Games,2005-08-17 22:20:16
2886,MICHELE GRANT,GRINCH MASSAGE,Games,2005-06-20 01:38:39
3896,CHRISTOPHER GRECO,GRINCH MASSAGE,Games,2005-07-06 19:09:15
7116,TONYA CHAPMAN,GRINCH MASSAGE,Games,2005-07-27 05:46:43
13937,BERNICE WILLIS,GRINCH MASSAGE,Games,2005-08-20 17:22:51
6004,ROSEMARY SCHMIDT,GRINCH MASSAGE,Games,2005-07-11 01:34:25
9941,ANNETTE OLSON,GRINCH MASSAGE,Games,2005-07-31 15:31:25
15162,ALEXANDER FENNELL,GRINCH MASSAGE,Games,2005-08-22 14:41:05
445,MAE FLETCHER,GRIT CLOCKWORK,Games,2005-05-27 18:42:57
3438,ARMANDO GRUBER,GRIT CLOCKWORK,Games,2005-06-21 19:31:40
4555,NICOLE PETERSON,GRIT CLOCKWORK,Games,2005-07-08 04:48:36
8098,STEPHANIE MITCHELL,GRIT CLOCKWORK,Games,2005-07-28 18:34:20
14414,ANDRE RAPP,GRIT CLOCKWORK,Games,2005-08-21 11:08:17
169,BOBBY BOUDREAU,GRIT CLOCKWORK,Games,2005-05-26 03:09:30
3172,BRENDA WRIGHT,GRIT CLOCKWORK,Games,2005-06-20 22:19:25
6805,PATSY DAVIDSON,GRIT CLOCKWORK,Games,2005-07-12 17:23:01
6983,FRANCISCO SKIDMORE,GRIT CLOCKWORK,Games,2005-07-27 00:55:03
15785,LANCE PEMBERTON,GRIT CLOCKWORK,Games,2005-08-23 13:46:27
8486,BESSIE MORRISON,GRIT CLOCKWORK,Games,2005-07-29 08:53:38
12427,ANDREW PURDY,GRIT CLOCKWORK,Games,2005-08-18 10:24:17
1296,JEANNE LAWSON,GRIT CLOCKWORK,Games,2005-06-15 09:23:59
4509,JOY GEORGE,GRIT CLOCKWORK,Games,2005-07-08 02:32:38
7683,BEVERLY BROOKS,GRIT CLOCKWORK,Games,2005-07-28 03:11:29
11644,BARRY LOVELACE,GRIT CLOCKWORK,Games,2005-08-17 04:49:46
41,YVONNE WATKINS,GRIT CLOCKWORK,Games,2005-05-25 05:12:29
2754,MARGIE WADE,GRIT CLOCKWORK,Games,2005-06-19 16:55:59
4152,JULIA FLORES,GRIT CLOCKWORK,Games,2005-07-07 08:50:33
7332,MEGAN PALMER,GRIT CLOCKWORK,Games,2005-07-27 13:58:57
14311,JUDY GRAY,GRIT CLOCKWORK,Games,2005-08-21 07:45:47
11326,DARRYL ASHCRAFT,GRIT CLOCKWORK,Games,2005-08-02 16:34:29
13148,RHONDA KENNEDY,GRIT CLOCKWORK,Games,2005-08-19 12:55:30
1132,ELSIE KELLEY,GRIT CLOCKWORK,Games,2005-05-31 18:44:53
2261,IVAN CROMWELL,GRIT CLOCKWORK,Games,2005-06-18 05:46:15
5761,BECKY MILES,GRIT CLOCKWORK,Games,2005-07-10 12:45:36
7925,REGINALD KINDER,GRIT CLOCKWORK,Games,2005-07-28 12:10:02
15265,CECIL VINES,GRIT CLOCKWORK,Games,2005-08-22 18:35:59
1890,CLIFFORD BOWENS,GRIT CLOCKWORK,Games,2005-06-17 04:06:13
4478,KEITH RICO,GRIT CLOCKWORK,Games,2005-07-08 00:39:08
8017,JEFFREY SPEAR,GRIT CLOCKWORK,Games,2005-07-28 15:35:41
12189,ROY WHITING,GRIT CLOCKWORK,Games,2005-08-18 01:51:44
3624,WENDY HARRISON,GUN BONNIE,Games,2005-07-06 06:06:27
8571,DALE RATCLIFF,GUN BONNIE,Games,2005-07-29 11:48:39
12014,DWAYNE OLVERA,GUN BONNIE,Games,2005-08-17 19:29:44
2491,STEVEN CURLEY,GUN BONNIE,Games,2005-06-18 22:01:31
6001,JANET PHILLIPS,GUN BONNIE,Games,2005-07-11 01:24:44
11408,LOUISE JENKINS,GUN BONNIE,Games,2005-08-02 19:25:13
11970,MICHELLE CLARK,GUN BONNIE,Games,2005-08-17 17:53:09
48,JENNY CASTRO,GUN BONNIE,Games,2005-05-25 06:20:46
1501,ELEANOR HUNT,GUN BONNIE,Games,2005-06-15 22:02:35
5453,CONNIE WALLACE,GUN BONNIE,Games,2005-07-09 22:24:11
11222,DALE RATCLIFF,GUN BONNIE,Games,2005-08-02 12:32:28
15277,AGNES BISHOP,GUN BONNIE,Games,2005-08-22 19:02:48
649,SUE PETERS,GUN BONNIE,Games,2005-05-28 19:35:45
1587,JOAN COOPER,GUN BONNIE,Games,2005-06-16 04:52:28
5537,MAXINE SILVA,GUN BONNIE,Games,2005-07-10 02:35:41
7861,LUCY WHEELER,GUN BONNIE,Games,2005-07-28 10:02:01
12224,STEVE MACKENZIE,GUN BONNIE,Games,2005-08-18 02:59:09
6848,DON BONE,GUN BONNIE,Games,2005-07-12 19:24:07
9853,BESSIE MORRISON,GUN BONNIE,Games,2005-07-31 12:58:20
14874,NINA SOTO,GUN BONNIE,Games,2005-08-22 03:32:05
423,SONIA GREGORY,GUN BONNIE,Games,2005-05-27 15:32:57
2814,DOROTHY TAYLOR,GUN BONNIE,Games,2005-06-19 20:01:59
5622,ALBERTO HENNING,GUN BONNIE,Games,2005-07-10 05:39:37
7148,JUSTIN NGO,GUN BONNIE,Games,2005-07-27 07:04:09
13089,ASHLEY RICHARDSON,GUN BONNIE,Games,2005-08-19 10:38:56
915,WENDY HARRISON,HAUNTING PIANIST,Games,2005-05-30 11:20:27
2856,ELLA OLIVER,HAUNTING PIANIST,Games,2005-06-19 23:13:04
6061,SEAN DOUGLASS,HAUNTING PIANIST,Games,2005-07-11 04:06:25
8211,KATIE ELLIOTT,HAUNTING PIANIST,Games,2005-07-28 23:34:22
15861,MABEL HOLLAND,HAUNTING PIANIST,Games,2005-08-23 16:15:45
11131,MAE FLETCHER,HAUNTING PIANIST,Games,2005-08-02 09:10:04
11516,RUBY WASHINGTON,HAUNTING PIANIST,Games,2005-08-16 23:54:47
8983,CLARA SHAW,HAUNTING PIANIST,Games,2005-07-30 04:31:08
13335,DENISE KELLY,HAUNTING PIANIST,Games,2005-08-19 20:03:18
906,NELSON CHRISTENSON,HAUNTING PIANIST,Games,2005-05-30 10:30:38
1459,VERA MCCOY,HAUNTING PIANIST,Games,2005-06-15 20:25:53
5227,NICHOLAS BARFIELD,HAUNTING PIANIST,Games,2005-07-09 12:16:39
7066,ROBERTA HARPER,HAUNTING PIANIST,Games,2005-07-27 03:53:52
14174,ANGELA HERNANDEZ,HAUNTING PIANIST,Games,2005-08-21 03:01:45
2256,PHYLLIS FOSTER,HAUNTING PIANIST,Games,2005-06-18 05:21:56
6814,DARYL LARUE,HAUNTING PIANIST,Games,2005-07-12 18:11:58
7744,BOBBIE CRAIG,HAUNTING PIANIST,Games,2005-07-28 05:38:20
15496,CAROLE BARNETT,HAUNTING PIANIST,Games,2005-08-23 02:30:23
2201,RICARDO MEADOR,HAUNTING PIANIST,Games,2005-06-18 02:08:27
4505,HERMAN DEVORE,HAUNTING PIANIST,Games,2005-07-08 02:20:04
8050,SHANE MILLARD,HAUNTING PIANIST,Games,2005-07-28 16:55:47
13615,MATHEW BOLIN,HAUNTING PIANIST,Games,2005-08-20 06:28:53
9273,GILBERT SLEDGE,HEAD STRANGER,Games,2005-07-30 15:05:36
14210,TIM CARY,HEAD STRANGER,Games,2005-08-21 04:28:02
6093,EDITH MCDONALD,HEAD STRANGER,Games,2005-07-11 05:52:50
7641,PEDRO CHESTNUT,HEAD STRANGER,Games,2005-07-28 01:15:45
14510,KURT EMMONS,HEAD STRANGER,Games,2005-08-21 14:44:41
3498,MARCUS HIDALGO,HEAD STRANGER,Games,2005-07-06 00:02:08
8990,MISTY LAMBERT,HEAD STRANGER,Games,2005-07-30 04:41:42
15555,RYAN SALISBURY,HEAD STRANGER,Games,2005-08-23 04:51:52
2532,JESSICA HALL,HEAD STRANGER,Games,2005-06-19 01:27:46
3874,RHONDA KENNEDY,HEAD STRANGER,Games,2005-07-06 18:06:12
8339,CARRIE PORTER,HEAD STRANGER,Games,2005-07-29 04:41:13
15266,SHEILA WELLS,HEAD STRANGER,Games,2005-08-22 18:37:24
5016,ELIZABETH BROWN,HEAD STRANGER,Games,2005-07-09 01:57:57
11349,BEVERLY BROOKS,HEAD STRANGER,Games,2005-08-02 17:21:49
15056,ANGEL BARCLAY,HEAD STRANGER,Games,2005-08-22 10:15:54
331,KELLY TORRES,HEAD STRANGER,Games,2005-05-27 02:22:26
2666,ALEX GRESHAM,HEAD STRANGER,Games,2005-06-19 11:17:12
4168,ESTHER CRAWFORD,HEAD STRANGER,Games,2005-07-07 09:37:24
11485,JOSE ANDREW,HEAD STRANGER,Games,2005-08-02 22:33:25
12397,BILLY POULIN,HEAD STRANGER,Games,2005-08-18 09:12:52
8243,HERMAN DEVORE,HEAD STRANGER,Games,2005-07-29 00:35:33
15256,ELSIE KELLEY,HEAD STRANGER,Games,2005-08-22 18:20:07
4912,CAROLE BARNETT,HUMAN GRAFFITI,Games,2005-07-08 21:26:11
8881,KIM CRUZ,HUMAN GRAFFITI,Games,2005-07-30 00:22:31
12315,DARYL LARUE,HUMAN GRAFFITI,Games,2005-08-18 06:15:06
5570,JEREMY HURTADO,HUMAN GRAFFITI,Games,2005-07-10 03:46:47
10999,COLLEEN BURTON,HUMAN GRAFFITI,Games,2005-08-02 04:53:13
12067,FRANKLIN TROUTMAN,HUMAN GRAFFITI,Games,2005-08-17 21:36:47
6693,BYRON BOX,HUMAN GRAFFITI,Games,2005-07-12 12:37:00
11062,ARTHUR SIMPKINS,HUMAN GRAFFITI,Games,2005-08-02 06:52:54
15240,LISA ANDERSON,HUMAN GRAFFITI,Games,2005-08-22 17:46:41
2344,GENE SANBORN,HUMAN GRAFFITI,Games,2005-06-18 12:01:47
3685,JEAN BELL,HUMAN GRAFFITI,Games,2005-07-06 09:30:45
9249,RAMONA HALE,HUMAN GRAFFITI,Games,2005-07-30 14:15:02
11961,BRANDY GRAVES,HUMAN GRAFFITI,Games,2005-08-17 17:28:01
10821,ARNOLD HAVENS,HUMAN GRAFFITI,Games,2005-08-01 22:54:27
14228,KATHY JAMES,HUMAN GRAFFITI,Games,2005-08-21 04:57:08
3245,SAMUEL MARLOW,ICE CROSSING,Games,2005-06-21 03:06:11
4930,JIM REA,ICE CROSSING,Games,2005-07-08 22:15:48
9401,ERIC ROBERT,ICE CROSSING,Games,2005-07-30 20:18:19
14532,PAMELA BAKER,ICE CROSSING,Games,2005-08-21 15:15:03
354,TOM MILNER,ICE CROSSING,Games,2005-05-27 06:12:26
1800,VALERIE BLACK,ICE CROSSING,Games,2005-06-16 20:18:46
4725,LINDA WILLIAMS,ICE CROSSING,Games,2005-07-08 12:47:11
6938,JESUS MCCARTNEY,ICE CROSSING,Games,2005-07-26 23:16:04
15459,ARTHUR SIMPKINS,ICE CROSSING,Games,2005-08-23 01:09:48
11165,DUANE TUBBS,ICE CROSSING,Games,2005-08-02 10:12:17
15491,CYNTHIA YOUNG,ICE CROSSING,Games,2005-08-23 02:08:40
479,GEORGIA JACOBS,ICE CROSSING,Games,2005-05-27 22:39:10
2215,MINNIE ROMERO,ICE CROSSING,Games,2005-06-18 02:48:21
4893,ELLA OLIVER,ICE CROSSING,Games,2005-07-08 20:19:55
11256,PATRICIA JOHNSON,ICE CROSSING,Games,2005-08-02 13:44:53
12906,TONY CARRANZA,ICE CROSSING,Games,2005-08-19 04:13:43
10791,DENNIS GILMAN,ICE CROSSING,Games,2005-08-01 21:41:52
11958,AGNES BISHOP,ICE CROSSING,Games,2005-08-17 17:23:20
3803,RAMON CHOATE,ICE CROSSING,Games,2005-07-06 15:06:55
10258,WESLEY BULL,ICE CROSSING,Games,2005-08-01 02:51:09
12005,MIKE WAY,ICE CROSSING,Games,2005-08-17 18:56:55
4995,STELLA MORENO,ICE CROSSING,Games,2005-07-09 00:57:46
9351,FLORENCE WOODS,ICE CROSSING,Games,2005-07-30 18:28:30
14368,JACK FOUST,ICE CROSSING,Games,2005-08-21 09:31:47
6957,GABRIEL HARDER,JERICHO MULAN,Games,2005-07-27 00:00:00
15926,MEGAN PALMER,JERICHO MULAN,Games,2005-08-23 18:20:56
568,GAIL KNIGHT,JERICHO MULAN,Games,2005-05-28 09:57:36
2972,JAMIE WAUGH,JERICHO MULAN,Games,2005-06-20 07:57:54
6278,JIMMIE EGGLESTON,JERICHO MULAN,Games,2005-07-11 16:20:02
10495,STEPHANIE MITCHELL,JERICHO MULAN,Games,2005-08-01 10:45:51
13804,RUTH MARTINEZ,JERICHO MULAN,Games,2005-08-20 12:46:32
2444,MORRIS MCCARTER,JERICHO MULAN,Games,2005-06-18 18:58:12
5523,ETHEL WEBB,JERICHO MULAN,Games,2005-07-10 01:47:55
9550,MARSHALL THORN,JERICHO MULAN,Games,2005-07-31 01:57:34
12614,MILDRED BAILEY,JERICHO MULAN,Games,2005-08-18 17:16:03
4317,TIFFANY JORDAN,JERICHO MULAN,Games,2005-07-07 17:44:49
8796,DENISE KELLY,JERICHO MULAN,Games,2005-07-29 21:09:11
15029,AMBER DIXON,JERICHO MULAN,Games,2005-08-22 09:04:53
4345,ARLENE HARVEY,JERICHO MULAN,Games,2005-07-07 18:52:57
10996,JESSICA HALL,JERICHO MULAN,Games,2005-08-02 04:48:11
14479,GARY COY,JERICHO MULAN,Games,2005-08-21 13:35:54
1946,ALAN KAHN,LADYBUGS ARMAGEDDON,Games,2005-06-17 07:58:39
5223,THERESA WATSON,LADYBUGS ARMAGEDDON,Games,2005-07-09 12:06:03
10630,DEBRA NELSON,LADYBUGS ARMAGEDDON,Games,2005-08-01 15:34:46
12035,WESLEY BULL,LADYBUGS ARMAGEDDON,Games,2005-08-17 20:18:06
7284,JULIE SANCHEZ,LADYBUGS ARMAGEDDON,Games,2005-07-27 12:12:04
14893,DEREK BLAKELY,LADYBUGS ARMAGEDDON,Games,2005-08-22 04:15:48
2796,TONYA CHAPMAN,LAMBS CINCINATTI,Games,2005-06-19 19:00:37
4845,MAX PITT,LAMBS CINCINATTI,Games,2005-07-08 18:28:20
7446,GLEN TALBERT,LAMBS CINCINATTI,Games,2005-07-27 18:00:24
12701,RICARDO MEADOR,LAMBS CINCINATTI,Games,2005-08-18 20:26:47
5930,MAXINE SILVA,LAMBS CINCINATTI,Games,2005-07-10 21:59:32
7152,WAYNE TRUONG,LAMBS CINCINATTI,Games,2005-07-27 07:15:01
15187,DEREK BLAKELY,LAMBS CINCINATTI,Games,2005-08-22 15:53:32
5221,SARA PERRY,LAMBS CINCINATTI,Games,2005-07-09 12:02:23
8014,LISA ANDERSON,LAMBS CINCINATTI,Games,2005-07-28 15:32:07
14200,JOE GILLILAND,LAMBS CINCINATTI,Games,2005-08-21 03:51:27
4295,RONALD WEINER,MADRE GABLES,Games,2005-07-07 16:08:51
9804,ALMA AUSTIN,MADRE GABLES,Games,2005-07-31 11:07:39
15720,RONNIE RICKETTS,MADRE GABLES,Games,2005-08-23 11:15:20
770,LEONARD SCHOFIELD,MADRE GABLES,Games,2005-05-29 12:56:50
3334,JANICE WARD,MADRE GABLES,Games,2005-06-21 10:04:33
5116,STEPHEN QUALLS,MADRE GABLES,Games,2005-07-09 07:10:12
11387,HERMAN DEVORE,MADRE GABLES,Games,2005-08-02 18:32:38
12154,CATHY SPENCER,MADRE GABLES,Games,2005-08-18 00:23:56
2399,CLIFTON MALCOLM,MADRE GABLES,Games,2005-06-18 16:06:14
6232,SETH HANNON,MADRE GABLES,Games,2005-07-11 14:08:27
9934,MARCIA DEAN,MADRE GABLES,Games,2005-07-31 15:25:26
13546,SHAWN HEATON,MADRE GABLES,Games,2005-08-20 03:50:24
11097,ISAAC OGLESBY,MADRE GABLES,Games,2005-08-02 08:05:46
14705,LYDIA BURKE,MADRE GABLES,Games,2005-08-21 21:02:55
8645,JAVIER ELROD,MALTESE HOPE,Games,2005-07-29 14:47:45
13136,DIANE COLLINS,MALTESE HOPE,Games,2005-08-19 12:24:23
810,ARTHUR SIMPKINS,MALTESE HOPE,Games,2005-05-29 19:12:04
3266,ANNETTE OLSON,MALTESE HOPE,Games,2005-06-21 04:49:07
4371,RUBY WASHINGTON,MALTESE HOPE,Games,2005-07-07 20:06:45
9182,LORRAINE STEPHENS,MALTESE HOPE,Games,2005-07-30 12:06:58
11956,BILL GAVIN,MALTESE HOPE,Games,2005-08-17 17:22:05
3093,ARMANDO GRUBER,MALTESE HOPE,Games,2005-06-20 16:06:14
4214,ROBERTO VU,MALTESE HOPE,Games,2005-07-07 11:54:33
10369,KYLE SPURLOCK,MALTESE HOPE,Games,2005-08-01 06:13:44
15262,ERIKA PENA,MALTESE HOPE,Games,2005-08-22 18:25:21
9053,CLYDE TOBIAS,MALTESE HOPE,Games,2005-07-30 07:07:39
14424,RICARDO MEADOR,MALTESE HOPE,Games,2005-08-21 11:24:11
5956,MARC OUTLAW,MALTESE HOPE,Games,2005-07-10 23:23:08
10582,LILLIE KIM,MALTESE HOPE,Games,2005-08-01 13:54:22
12527,TOMMY COLLAZO,MALTESE HOPE,Games,2005-08-18 13:48:46
5814,KATHY JAMES,MALTESE HOPE,Games,2005-07-10 15:46:50
10269,DEBRA NELSON,MALTESE HOPE,Games,2005-08-01 03:09:26
13195,JAIME NETTLES,MALTESE HOPE,Games,2005-08-19 14:39:14
6890,JORGE OLIVARES,MALTESE HOPE,Games,2005-07-12 21:03:03
10006,GORDON ALLARD,MALTESE HOPE,Games,2005-07-31 17:54:35
15880,CLAUDE HERZOG,MALTESE HOPE,Games,2005-08-23 16:43:54
10012,DUANE TUBBS,MARS ROMAN,Games,2005-07-31 18:06:06
12487,CLYDE TOBIAS,MARS ROMAN,Games,2005-08-18 12:45:24
5105,KRISTINA CHAMBERS,MARS ROMAN,Games,2005-07-09 06:38:59
