rental_id,cliente,pelicula,categoria,rental_date,year,month,month_name,day,weekday,hour,primer_nombre,genero_estimado
1552,GABRIEL HARDER,CONQUERER NUTS,Drama,2005-06-16 02:01:37,2005,6,June,16,Thursday,2,gabriel,Masculino
4507,RAFAEL ABNEY,CONQUERER NUTS,Drama,2005-07-08 02:22:45,2005,7,July,8,Friday,2,rafael,Masculino
9689,GENE SANBORN,CONQUERER NUTS,Drama,2005-07-31 07:00:08,2005,7,July,31,Sunday,7,gene,Femenino
13689,JOSHUA MARK,CONQUERER NUTS,Drama,2005-08-20 09:04:30,2005,8,August,20,Saturday,9,joshua,Femenino
7750,CHARLENE ALVAREZ,CONQUERER NUTS,Drama,2005-07-28 05:55:30,2005,7,July,28,Thursday,5,charlene,Femenino
13560,GLORIA COOK,CONQUERER NUTS,Drama,2005-08-20 04:17:16,2005,8,August,20,Saturday,4,gloria,Femenino
596,TRACY HERRMANN,CONQUERER NUTS,Drama,2005-05-28 14:00:03,2005,5,May,28,Saturday,14,tracy,Masculino
1242,DEBBIE REYES,CONQUERER NUTS,Drama,2005-06-15 05:05:07,2005,6,June,15,Wednesday,5,debbie,Femenino
4220,DUANE TUBBS,CONQUERER NUTS,Drama,2005-07-07 12:12:36,2005,7,July,7,Thursday,12,duane,Femenino
9135,GERALDINE PERKINS,CONQUERER NUTS,Drama,2005-07-30 10:06:53,2005,7,July,30,Saturday,10,geraldine,Femenino
15084,BECKY MILES,CONQUERER NUTS,Drama,2005-08-22 11:17:59,2005,8,August,22,Monday,11,becky,Masculino
1765,PRISCILLA LOWE,CONQUERER NUTS,Drama,2005-06-16 17:56:10,2005,6,June,16,Thursday,17,priscilla,Femenino
6604,BRUCE SCHWARZ,CONQUERER NUTS,Drama,2005-07-12 07:57:45,2005,7,July,12,Tuesday,7,bruce,Femenino
7791,FRANKLIN TROUTMAN,CONQUERER NUTS,Drama,2005-07-28 07:22:51,2005,7,July,28,Thursday,7,franklin,Masculino
15358,MIGUEL BETANCOURT,CONQUERER NUTS,Drama,2005-08-22 21:29:14,2005,8,August,22,Monday,21,miguel,Masculino
143,SHERRI RHODES,CRAFT OUTFIELD,Drama,2005-05-25 23:45:52,2005,5,May,25,Wednesday,23,sherri,Masculino
1486,JOAN COOPER,CRAFT OUTFIELD,Drama,2005-06-15 21:25:30,2005,6,June,15,Wednesday,21,joan,Masculino
5480,TOM MILNER,CRAFT OUTFIELD,Drama,2005-07-09 23:49:07,2005,7,July,9,Saturday,23,tom,Masculino
10494,MELANIE ARMSTRONG,CRAFT OUTFIELD,Drama,2005-08-01 10:45:21,2005,8,August,1,Monday,10,melanie,Femenino
14392,KIRK STCLAIR,CRAFT OUTFIELD,Drama,2005-08-21 10:19:25,2005,8,August,21,Sunday,10,kirk,Masculino
657,ROSE HOWARD,CRAFT OUTFIELD,Drama,2005-05-28 20:23:09,2005,5,May,28,Saturday,20,rose,Femenino
1491,JUSTIN NGO,CRAFT OUTFIELD,Drama,2005-06-15 21:48:18,2005,6,June,15,Wednesday,21,justin,Masculino
5242,NANCY THOMAS,CRAFT OUTFIELD,Drama,2005-07-09 13:20:25,2005,7,July,9,Saturday,13,nancy,Masculino
8161,DWIGHT LOMBARDI,CRAFT OUTFIELD,Drama,2005-07-28 21:11:00,2005,7,July,28,Thursday,21,dwight,Masculino
12874,MAXINE SILVA,CRAFT OUTFIELD,Drama,2005-08-19 03:07:57,2005,8,August,19,Friday,3,maxine,Femenino
4385,BOB PFEIFFER,CRAFT OUTFIELD,Drama,2005-07-07 20:48:38,2005,7,July,7,Thursday,20,bob,Masculino
8133,DEREK BLAKELY,CRAFT OUTFIELD,Drama,2005-07-28 20:01:06,2005,7,July,28,Thursday,20,derek,Masculino
12900,MANUEL MURRELL,CRAFT OUTFIELD,Drama,2005-08-19 04:03:49,2005,8,August,19,Friday,4,manuel,Masculino
5288,SYLVIA ORTIZ,CRAFT OUTFIELD,Drama,2005-07-09 15:13:07,2005,7,July,9,Saturday,15,sylvia,Femenino
8997,BRENDA WRIGHT,CRAFT OUTFIELD,Drama,2005-07-30 04:53:56,2005,7,July,30,Saturday,4,brenda,Femenino
13634,NORMAN CURRIER,CRAFT OUTFIELD,Drama,2005-08-20 07:16:45,2005,8,August,20,Saturday,7,norman,Masculino
5884,GENE SANBORN,DALMATIONS SWEDEN,Drama,2005-07-10 19:31:38,2005,7,July,10,Sunday,19,gene,Femenino
8862,MICHELLE CLARK,DALMATIONS SWEDEN,Drama,2005-07-29 23:49:23,2005,7,July,29,Friday,23,michelle,Femenino
13100,JIM REA,DALMATIONS SWEDEN,Drama,2005-08-19 10:55:45,2005,8,August,19,Friday,10,jim,Masculino
1031,JEFFERY PINSON,DALMATIONS SWEDEN,Drama,2005-05-31 04:23:01,2005,5,May,31,Tuesday,4,jeffery,Masculino
2081,TERRY CARLSON,DALMATIONS SWEDEN,Drama,2005-06-17 17:05:02,2005,6,June,17,Friday,17,terry,Masculino
5058,BESSIE MORRISON,DALMATIONS SWEDEN,Drama,2005-07-09 04:20:35,2005,7,July,9,Saturday,4,bessie,Femenino
8693,ALICE STEWART,DALMATIONS SWEDEN,Drama,2005-07-29 16:44:13,2005,7,July,29,Friday,16,alice,Femenino
11731,JULIE SANCHEZ,DALMATIONS SWEDEN,Drama,2005-08-17 08:24:35,2005,8,August,17,Wednesday,8,julie,Femenino
8742,LUCY WHEELER,DALMATIONS SWEDEN,Drama,2005-07-29 18:56:12,2005,7,July,29,Friday,18,lucy,Masculino
14750,WILLIAM SATTERFIELD,DALMATIONS SWEDEN,Drama,2005-08-21 23:09:32,2005,8,August,21,Sunday,23,william,Masculino
5653,CYNTHIA YOUNG,DALMATIONS SWEDEN,Drama,2005-07-10 07:21:27,2005,7,July,10,Sunday,7,cynthia,Femenino
7460,LEROY BUSTAMANTE,DALMATIONS SWEDEN,Drama,2005-07-27 18:41:35,2005,7,July,27,Wednesday,18,leroy,Masculino
12511,CLIFFORD BOWENS,DALMATIONS SWEDEN,Drama,2005-08-18 13:23:19,2005,8,August,18,Thursday,13,clifford,Masculino
9671,PAULINE HENRY,DALMATIONS SWEDEN,Drama,2005-07-31 06:33:41,2005,7,July,31,Sunday,6,pauline,Femenino
14017,JOY GEORGE,DALMATIONS SWEDEN,Drama,2005-08-20 20:55:32,2005,8,August,20,Saturday,20,joy,Masculino
854,FRED WHEAT,DALMATIONS SWEDEN,Drama,2005-05-30 01:56:11,2005,5,May,30,Monday,1,fred,Masculino
2241,NATHAN RUNYON,DALMATIONS SWEDEN,Drama,2005-06-18 04:31:41,2005,6,June,18,Saturday,4,nathan,Masculino
5449,DEANNA BYRD,DALMATIONS SWEDEN,Drama,2005-07-09 22:12:01,2005,7,July,9,Saturday,22,deanna,Femenino
7963,STELLA MORENO,DALMATIONS SWEDEN,Drama,2005-07-28 13:48:38,2005,7,July,28,Thursday,13,stella,Femenino
12250,MARY SMITH,DALMATIONS SWEDEN,Drama,2005-08-18 03:57:29,2005,8,August,18,Thursday,3,mary,Masculino
6266,JIMMY SCHRADER,DARKNESS WAR,Drama,2005-07-11 15:45:39,2005,7,July,11,Monday,15,jimmy,Masculino
11229,STEPHEN QUALLS,DARKNESS WAR,Drama,2005-08-02 12:56:37,2005,8,August,2,Tuesday,12,stephen,Masculino
14796,MARIO CHEATHAM,DARKNESS WAR,Drama,2005-08-22 00:40:49,2005,8,August,22,Monday,0,mario,Masculino
5813,CECIL VINES,DARKNESS WAR,Drama,2005-07-10 15:34:37,2005,7,July,10,Sunday,15,cecil,Masculino
7261,BERNICE WILLIS,DARKNESS WAR,Drama,2005-07-27 11:15:01,2005,7,July,27,Wednesday,11,bernice,Femenino
13388,EDWARD BAUGH,DARKNESS WAR,Drama,2005-08-19 21:46:49,2005,8,August,19,Friday,21,edward,Masculino
10886,JANE BENNETT,DARKNESS WAR,Drama,2005-08-02 00:52:34,2005,8,August,2,Tuesday,0,jane,Femenino
12195,RYAN SALISBURY,DARKNESS WAR,Drama,2005-08-18 02:07:49,2005,8,August,18,Thursday,2,ryan,Masculino
369,MILTON HOWLAND,DARKNESS WAR,Drama,2005-05-27 07:46:49,2005,5,May,27,Friday,7,milton,Masculino
2716,MATTIE HOFFMAN,DARKNESS WAR,Drama,2005-06-19 14:40:17,2005,6,June,19,Sunday,14,mattie,Femenino
4404,DEBORAH WALKER,DARKNESS WAR,Drama,2005-07-07 21:31:53,2005,7,July,7,Thursday,21,deborah,Masculino
9195,BERNARD COLBY,DARKNESS WAR,Drama,2005-07-30 12:29:43,2005,7,July,30,Saturday,12,bernard,Masculino
13158,LARRY THRASHER,DARKNESS WAR,Drama,2005-08-19 13:18:10,2005,8,August,19,Friday,13,larry,Masculino
7315,LUCY WHEELER,DECEIVER BETRAYED,Drama,2005-07-27 13:14:56,2005,7,July,27,Wednesday,13,lucy,Masculino
14877,NORA HERRERA,DECEIVER BETRAYED,Drama,2005-08-22 03:39:56,2005,8,August,22,Monday,3,nora,Femenino
6048,MICHELE GRANT,DECEIVER BETRAYED,Drama,2005-07-11 03:32:23,2005,7,July,11,Monday,3,michele,Femenino
10307,STEPHEN QUALLS,DECEIVER BETRAYED,Drama,2005-08-01 04:21:54,2005,8,August,1,Monday,4,stephen,Masculino
14245,JUSTIN NGO,DECEIVER BETRAYED,Drama,2005-08-21 05:30:54,2005,8,August,21,Sunday,5,justin,Masculino
8541,PATRICK NEWSOM,DECEIVER BETRAYED,Drama,2005-07-29 10:55:01,2005,7,July,29,Friday,10,patrick,Masculino
13234,EVERETT BANDA,DECEIVER BETRAYED,Drama,2005-08-19 16:17:15,2005,8,August,19,Friday,16,everett,Masculino
837,BERNICE WILLIS,DECEIVER BETRAYED,Drama,2005-05-30 00:02:08,2005,5,May,30,Monday,0,bernice,Femenino
3109,PHYLLIS FOSTER,DECEIVER BETRAYED,Drama,2005-06-20 17:33:55,2005,6,June,20,Monday,17,phyllis,Masculino
4296,DALE RATCLIFF,DECEIVER BETRAYED,Drama,2005-07-07 16:16:03,2005,7,July,7,Thursday,16,dale,Femenino
15248,SHARON ROBINSON,DECEIVER BETRAYED,Drama,2005-08-22 17:53:06,2005,8,August,22,Monday,17,sharon,Masculino
6476,CYNTHIA YOUNG,DECEIVER BETRAYED,Drama,2005-07-12 01:37:48,2005,7,July,12,Tuesday,1,cynthia,Femenino
7229,RENEE LANE,DECEIVER BETRAYED,Drama,2005-07-27 10:00:54,2005,7,July,27,Wednesday,10,renee,Femenino
12684,ALMA AUSTIN,DECEIVER BETRAYED,Drama,2005-08-18 19:51:27,2005,8,August,18,Thursday,19,alma,Femenino
6597,ZACHARY HITE,DECEIVER BETRAYED,Drama,2005-07-12 07:37:02,2005,7,July,12,Tuesday,7,zachary,Masculino
9936,SUZANNE NICHOLS,DECEIVER BETRAYED,Drama,2005-07-31 15:27:41,2005,7,July,31,Sunday,15,suzanne,Femenino
11783,ALICIA MILLS,DECEIVER BETRAYED,Drama,2005-08-17 10:39:24,2005,8,August,17,Wednesday,10,alicia,Femenino
1933,KAREN JACKSON,DECEIVER BETRAYED,Drama,2005-06-17 06:54:42,2005,6,June,17,Friday,6,karen,Masculino
3492,APRIL BURNS,DECEIVER BETRAYED,Drama,2005-07-05 23:44:37,2005,7,July,5,Tuesday,23,april,Masculino
8282,WARREN SHERROD,DECEIVER BETRAYED,Drama,2005-07-29 01:49:04,2005,7,July,29,Friday,1,warren,Masculino
12619,TERRANCE ROUSH,DECEIVER BETRAYED,Drama,2005-08-18 17:24:15,2005,8,August,18,Thursday,17,terrance,Femenino
3225,MIGUEL BETANCOURT,DESTINATION JERK,Drama,2005-06-21 02:16:55,2005,6,June,21,Tuesday,2,miguel,Masculino
5175,RODNEY MOELLER,DESTINATION JERK,Drama,2005-07-09 09:34:28,2005,7,July,9,Saturday,9,rodney,Masculino
7771,ANNETTE OLSON,DESTINATION JERK,Drama,2005-07-28 06:52:12,2005,7,July,28,Thursday,6,annette,Femenino
11863,ROSA REYNOLDS,DESTINATION JERK,Drama,2005-08-17 13:56:01,2005,8,August,17,Wednesday,13,rosa,Femenino
9921,STEPHEN QUALLS,DESTINATION JERK,Drama,2005-07-31 14:59:21,2005,7,July,31,Sunday,14,stephen,Masculino
14582,BARRY LOVELACE,DESTINATION JERK,Drama,2005-08-21 17:08:33,2005,8,August,21,Sunday,17,barry,Masculino
9344,EARL SHANKS,DESTINATION JERK,Drama,2005-07-30 18:13:45,2005,7,July,30,Saturday,18,earl,Masculino
14167,JUDITH COX,DESTINATION JERK,Drama,2005-08-21 02:59:48,2005,8,August,21,Sunday,2,judith,Masculino
671,BETTY WHITE,DIARY PANIC,Drama,2005-05-28 22:04:30,2005,5,May,28,Saturday,22,betty,Masculino
3217,DARRELL POWER,DIARY PANIC,Drama,2005-06-21 01:28:12,2005,6,June,21,Tuesday,1,darrell,Masculino
5063,PAULINE HENRY,DIARY PANIC,Drama,2005-07-09 04:37:31,2005,7,July,9,Saturday,4,pauline,Femenino
11441,ALAN KAHN,DIARY PANIC,Drama,2005-08-02 20:25:41,2005,8,August,2,Tuesday,20,alan,Masculino
14030,ELAINE STEVENS,DIARY PANIC,Drama,2005-08-20 21:23:54,2005,8,August,20,Saturday,21,elaine,Femenino
2667,JEANNE LAWSON,DIARY PANIC,Drama,2005-06-19 11:28:46,2005,6,June,19,Sunday,11,jeanne,Femenino
4894,VELMA LUCAS,DIARY PANIC,Drama,2005-07-08 20:21:31,2005,7,July,8,Friday,20,velma,Femenino
7565,GRACE ELLIS,DIARY PANIC,Drama,2005-07-27 22:33:59,2005,7,July,27,Wednesday,22,grace,Femenino
13715,MISTY LAMBERT,DIARY PANIC,Drama,2005-08-20 09:43:06,2005,8,August,20,Saturday,9,misty,Masculino
4677,MYRTLE FLEMING,EDGE KISSING,Drama,2005-07-08 10:30:36,2005,7,July,8,Friday,10,myrtle,Femenino
9770,EDWARD BAUGH,EDGE KISSING,Drama,2005-07-31 09:52:40,2005,7,July,31,Sunday,9,edward,Masculino
13076,VICKI FIELDS,EDGE KISSING,Drama,2005-08-19 10:10:26,2005,8,August,19,Friday,10,vicki,Masculino
559,SIDNEY BURLESON,EDGE KISSING,Drama,2005-05-28 08:39:02,2005,5,May,28,Saturday,8,sidney,Masculino
2298,GILBERT SLEDGE,EDGE KISSING,Drama,2005-06-18 08:18:29,2005,6,June,18,Saturday,8,gilbert,Masculino
6008,NATALIE MEYER,EDGE KISSING,Drama,2005-07-11 01:51:29,2005,7,July,11,Monday,1,natalie,Femenino
8680,SCOTT SHELLEY,EDGE KISSING,Drama,2005-07-29 16:08:03,2005,7,July,29,Friday,16,scott,Masculino
12979,MARGIE WADE,EDGE KISSING,Drama,2005-08-19 07:00:35,2005,8,August,19,Friday,7,margie,Femenino
10826,DERRICK BOURQUE,EDGE KISSING,Drama,2005-08-01 23:07:56,2005,8,August,1,Monday,23,derrick,Masculino
12115,BILL GAVIN,EDGE KISSING,Drama,2005-08-17 23:04:15,2005,8,August,17,Wednesday,23,bill,Masculino
162,RAMONA HALE,EDGE KISSING,Drama,2005-05-26 02:02:05,2005,5,May,26,Thursday,2,ramona,Femenino
1769,JIMMY SCHRADER,EDGE KISSING,Drama,2005-06-16 18:07:48,2005,6,June,16,Thursday,18,jimmy,Masculino
6336,DEAN SAUER,EDGE KISSING,Drama,2005-07-11 19:30:13,2005,7,July,11,Monday,19,dean,Masculino
8868,CECIL VINES,EDGE KISSING,Drama,2005-07-30 00:02:26,2005,7,July,30,Saturday,0,cecil,Masculino
15998,JULIO NOLAND,EDGE KISSING,Drama,2005-08-23 20:41:09,2005,8,August,23,Tuesday,20,julio,Masculino
3592,VELMA LUCAS,ENCOUNTERS CURTAIN,Drama,2005-07-06 04:38:50,2005,7,July,6,Wednesday,4,velma,Femenino
8650,EMMA BOYD,ENCOUNTERS CURTAIN,Drama,2005-07-29 14:59:04,2005,7,July,29,Friday,14,emma,Femenino
13237,ERICA MATTHEWS,ENCOUNTERS CURTAIN,Drama,2005-08-19 16:18:36,2005,8,August,19,Friday,16,erica,Femenino
675,DENNIS GILMAN,ENCOUNTERS CURTAIN,Drama,2005-05-28 22:22:44,2005,5,May,28,Saturday,22,dennis,Masculino
2124,MARION SNYDER,ENCOUNTERS CURTAIN,Drama,2005-06-17 20:49:14,2005,6,June,17,Friday,20,marion,Masculino
6442,RALPH MADRIGAL,ENCOUNTERS CURTAIN,Drama,2005-07-12 00:29:45,2005,7,July,12,Tuesday,0,ralph,Masculino
11114,SIDNEY BURLESON,ENCOUNTERS CURTAIN,Drama,2005-08-02 08:26:45,2005,8,August,2,Tuesday,8,sidney,Masculino
15774,MAXINE SILVA,ENCOUNTERS CURTAIN,Drama,2005-08-23 13:25:08,2005,8,August,23,Tuesday,13,maxine,Femenino
10771,CLYDE TOBIAS,ENCOUNTERS CURTAIN,Drama,2005-08-01 20:49:35,2005,8,August,1,Monday,20,clyde,Femenino
14650,YOLANDA WEAVER,ENCOUNTERS CURTAIN,Drama,2005-08-21 19:24:51,2005,8,August,21,Sunday,19,yolanda,Femenino
5231,LEONARD SCHOFIELD,ENCOUNTERS CURTAIN,Drama,2005-07-09 12:35:02,2005,7,July,9,Saturday,12,leonard,Masculino
10082,IRENE PRICE,ENCOUNTERS CURTAIN,Drama,2005-07-31 20:09:32,2005,7,July,31,Sunday,20,irene,Femenino
14541,MORRIS MCCARTER,ENCOUNTERS CURTAIN,Drama,2005-08-21 15:34:32,2005,8,August,21,Sunday,15,morris,Masculino
6926,JUSTIN NGO,ENCOUNTERS CURTAIN,Drama,2005-07-26 22:52:45,2005,7,July,26,Tuesday,22,justin,Masculino
14799,ALEX GRESHAM,ENCOUNTERS CURTAIN,Drama,2005-08-22 00:44:57,2005,8,August,22,Monday,0,alex,Masculino
2457,LOIS BUTLER,ENCOUNTERS CURTAIN,Drama,2005-06-18 19:38:20,2005,6,June,18,Saturday,19,lois,Masculino
5006,GLEN TALBERT,ENCOUNTERS CURTAIN,Drama,2005-07-09 01:24:07,2005,7,July,9,Saturday,1,glen,Masculino
7030,GUY BROWNLEE,ENCOUNTERS CURTAIN,Drama,2005-07-27 03:01:40,2005,7,July,27,Wednesday,3,guy,Masculino
12826,ALEXANDER FENNELL,ENCOUNTERS CURTAIN,Drama,2005-08-19 01:25:11,2005,8,August,19,Friday,1,alexander,Masculino
8164,DEREK BLAKELY,GOLDFINGER SENSIBILITY,Drama,2005-07-28 21:17:19,2005,7,July,28,Thursday,21,derek,Masculino
11596,KRISTINA CHAMBERS,GOLDFINGER SENSIBILITY,Drama,2005-08-17 02:53:55,2005,8,August,17,Wednesday,2,kristina,Femenino
94,SUE PETERS,GOLDFINGER SENSIBILITY,Drama,2005-05-25 16:03:42,2005,5,May,25,Wednesday,16,sue,Femenino
3077,WILLIAM SATTERFIELD,GOLDFINGER SENSIBILITY,Drama,2005-06-20 15:05:18,2005,6,June,20,Monday,15,william,Masculino
5177,TOM MILNER,GOLDFINGER SENSIBILITY,Drama,2005-07-09 09:43:21,2005,7,July,9,Saturday,9,tom,Masculino
9443,LINDA WILLIAMS,GOLDFINGER SENSIBILITY,Drama,2005-07-30 21:45:46,2005,7,July,30,Saturday,21,linda,Femenino
12108,GERTRUDE CASTILLO,GOLDFINGER SENSIBILITY,Drama,2005-08-17 22:56:39,2005,8,August,17,Wednesday,22,gertrude,Femenino
3282,PEARL GARZA,GOLDFINGER SENSIBILITY,Drama,2005-06-21 06:18:42,2005,6,June,21,Tuesday,6,pearl,Masculino
4021,KENNETH GOODEN,GOLDFINGER SENSIBILITY,Drama,2005-07-07 01:46:44,2005,7,July,7,Thursday,1,kenneth,Masculino
9293,ROSE HOWARD,GOLDFINGER SENSIBILITY,Drama,2005-07-30 16:12:28,2005,7,July,30,Saturday,16,rose,Femenino
13903,KAY CALDWELL,GOLDFINGER SENSIBILITY,Drama,2005-08-20 16:07:55,2005,8,August,20,Saturday,16,kay,Masculino
427,BOBBIE CRAIG,GOLDFINGER SENSIBILITY,Drama,2005-05-27 16:10:04,2005,5,May,27,Friday,16,bobbie,Femenino
3006,PAULINE HENRY,GOLDFINGER SENSIBILITY,Drama,2005-06-20 10:10:29,2005,6,June,20,Monday,10,pauline,Femenino
3717,AUDREY RAY,GOLDFINGER SENSIBILITY,Drama,2005-07-06 10:53:34,2005,7,July,6,Wednesday,10,audrey,Masculino
8791,WESLEY BULL,GOLDFINGER SENSIBILITY,Drama,2005-07-29 20:53:23,2005,7,July,29,Friday,20,wesley,Masculino
14801,VIVIAN RUIZ,GOLDFINGER SENSIBILITY,Drama,2005-08-22 00:46:54,2005,8,August,22,Monday,0,vivian,Masculino
8754,YVONNE WATKINS,GOLDFINGER SENSIBILITY,Drama,2005-07-29 19:18:30,2005,7,July,29,Friday,19,yvonne,Femenino
13971,JUDITH COX,GOLDFINGER SENSIBILITY,Drama,2005-08-20 18:44:53,2005,8,August,20,Saturday,18,judith,Masculino
6070,MARGIE WADE,GOLDFINGER SENSIBILITY,Drama,2005-07-11 04:47:42,2005,7,July,11,Monday,4,margie,Femenino
9461,HOWARD FORTNER,GOLDFINGER SENSIBILITY,Drama,2005-07-30 22:29:13,2005,7,July,30,Saturday,22,howard,Masculino
11774,SHANE MILLARD,GOLDFINGER SENSIBILITY,Drama,2005-08-17 10:20:39,2005,8,August,17,Wednesday,10,shane,Femenino
6470,MARLENE WELCH,GOLDFINGER SENSIBILITY,Drama,2005-07-12 01:29:41,2005,7,July,12,Tuesday,1,marlene,Femenino
10354,JEFFERY PINSON,GOLDFINGER SENSIBILITY,Drama,2005-08-01 05:47:10,2005,8,August,1,Monday,5,jeffery,Masculino
13853,HOLLY FOX,GOLDFINGER SENSIBILITY,Drama,2005-08-20 14:47:02,2005,8,August,20,Saturday,14,holly,Masculino
729,MATTHEW MAHAN,GONE TROUBLE,Drama,2005-05-29 06:35:13,2005,5,May,29,Sunday,6,matthew,Masculino
1529,NICHOLAS BARFIELD,GONE TROUBLE,Drama,2005-06-16 00:37:35,2005,6,June,16,Thursday,0,nicholas,Masculino
4577,LEROY BUSTAMANTE,GONE TROUBLE,Drama,2005-07-08 05:59:00,2005,7,July,8,Friday,5,leroy,Masculino
10932,TERRENCE GUNDERSON,GONE TROUBLE,Drama,2005-08-02 02:46:22,2005,8,August,2,Tuesday,2,terrence,Femenino
15283,WILLIE HOWELL,GONE TROUBLE,Drama,2005-08-22 19:16:04,2005,8,August,22,Monday,19,willie,Femenino
144,KEITH RICO,GONE TROUBLE,Drama,2005-05-25 23:49:56,2005,5,May,25,Wednesday,23,keith,Masculino
1819,TODD TAN,GONE TROUBLE,Drama,2005-06-16 21:32:50,2005,6,June,16,Thursday,21,todd,Masculino
5893,ALEXANDER FENNELL,GONE TROUBLE,Drama,2005-07-10 20:05:30,2005,7,July,10,Sunday,20,alexander,Masculino
11221,JAMIE RICE,GONE TROUBLE,Drama,2005-08-02 12:32:12,2005,8,August,2,Tuesday,12,jamie,Femenino
12468,MARILYN ROSS,GONE TROUBLE,Drama,2005-08-18 11:41:47,2005,8,August,18,Thursday,11,marilyn,Masculino
7142,EARL SHANKS,GREEDY ROOTS,Drama,2005-07-27 06:55:39,2005,7,July,27,Wednesday,6,earl,Masculino
12099,VANESSA SIMS,GREEDY ROOTS,Drama,2005-08-17 22:38:54,2005,8,August,17,Wednesday,22,vanessa,Femenino
74,JENNIE TERRY,GREEDY ROOTS,Drama,2005-05-25 11:09:48,2005,5,May,25,Wednesday,11,jennie,Femenino
2423,GEORGIA JACOBS,GREEDY ROOTS,Drama,2005-06-18 17:32:08,2005,6,June,18,Saturday,17,georgia,Femenino
4934,BRAD MCCURDY,GREEDY ROOTS,Drama,2005-07-08 22:18:42,2005,7,July,8,Friday,22,brad,Masculino
8674,ALLEN BUTTERFIELD,GREEDY ROOTS,Drama,2005-07-29 15:54:22,2005,7,July,29,Friday,15,allen,Masculino
14339,MELISSA KING,GREEDY ROOTS,Drama,2005-08-21 08:37:15,2005,8,August,21,Sunday,8,melissa,Femenino
6391,GWENDOLYN MAY,GREEDY ROOTS,Drama,2005-07-11 22:23:09,2005,7,July,11,Monday,22,gwendolyn,Masculino
9955,HAROLD MARTINO,GREEDY ROOTS,Drama,2005-07-31 16:01:26,2005,7,July,31,Sunday,16,harold,Masculino
15178,HELEN HARRIS,GREEDY ROOTS,Drama,2005-08-22 15:36:04,2005,8,August,22,Monday,15,helen,Masculino
2621,ALEXANDER FENNELL,GREEDY ROOTS,Drama,2005-06-19 08:07:31,2005,6,June,19,Sunday,8,alexander,Masculino
5816,VICTOR BARKLEY,GREEDY ROOTS,Drama,2005-07-10 15:48:47,2005,7,July,10,Sunday,15,victor,Masculino
7962,ELLEN SIMPSON,GREEDY ROOTS,Drama,2005-07-28 13:48:09,2005,7,July,28,Thursday,13,ellen,Masculino
15919,GILBERT SLEDGE,GREEDY ROOTS,Drama,2005-08-23 18:01:31,2005,8,August,23,Tuesday,18,gilbert,Masculino
486,ANTONIO MEEK,HANGING DEEP,Drama,2005-05-27 23:51:12,2005,5,May,27,Friday,23,antonio,Masculino
1702,GLENDA FRAZIER,HANGING DEEP,Drama,2005-06-16 13:21:05,2005,6,June,16,Thursday,13,glenda,Femenino
6566,MARION SNYDER,HANGING DEEP,Drama,2005-07-12 05:42:53,2005,7,July,12,Tuesday,5,marion,Masculino
8288,DORIS REED,HANGING DEEP,Drama,2005-07-29 02:04:22,2005,7,July,29,Friday,2,doris,Masculino
12367,MARIA MILLER,HANGING DEEP,Drama,2005-08-18 07:57:14,2005,8,August,18,Thursday,7,maria,Femenino
1952,DENNIS GILMAN,HANGING DEEP,Drama,2005-06-17 08:33:02,2005,6,June,17,Friday,8,dennis,Masculino
3713,NATHANIEL ADAM,HANGING DEEP,Drama,2005-07-06 10:49:30,2005,7,July,6,Wednesday,10,nathaniel,Masculino
10503,KEITH RICO,HANGING DEEP,Drama,2005-08-01 11:07:44,2005,8,August,1,Monday,11,keith,Masculino
14083,JUNE CARROLL,HANGING DEEP,Drama,2005-08-20 23:42:31,2005,8,August,20,Saturday,23,june,Femenino
10,DANNY ISOM,HANGING DEEP,Drama,2005-05-25 00:02:21,2005,5,May,25,Wednesday,0,danny,Masculino
2511,CLAUDIA FULLER,HANGING DEEP,Drama,2005-06-18 23:45:30,2005,6,June,18,Saturday,23,claudia,Femenino
5514,ARNOLD HAVENS,HANGING DEEP,Drama,2005-07-10 01:09:42,2005,7,July,10,Sunday,1,arnold,Masculino
11282,PRISCILLA LOWE,HANGING DEEP,Drama,2005-08-02 14:35:03,2005,8,August,2,Tuesday,14,priscilla,Femenino
11840,RICK MATTOX,HANGING DEEP,Drama,2005-08-17 13:09:01,2005,8,August,17,Wednesday,13,rick,Masculino
348,JORGE OLIVARES,HANGING DEEP,Drama,2005-05-27 04:50:56,2005,5,May,27,Friday,4,jorge,Femenino
1913,VICTORIA GIBSON,HANGING DEEP,Drama,2005-06-17 05:19:47,2005,6,June,17,Friday,5,victoria,Femenino
4212,JULIAN VEST,HANGING DEEP,Drama,2005-07-07 11:53:14,2005,7,July,7,Thursday,11,julian,Masculino
10242,HAROLD MARTINO,HANGING DEEP,Drama,2005-08-01 02:18:12,2005,8,August,1,Monday,2,harold,Masculino
12990,RALPH MADRIGAL,HANGING DEEP,Drama,2005-08-19 07:20:39,2005,8,August,19,Friday,7,ralph,Masculino
6647,SUSAN WILSON,HAROLD FRENCH,Drama,2005-07-12 10:43:53,2005,7,July,12,Tuesday,10,susan,Masculino
8408,RUBY WASHINGTON,HAROLD FRENCH,Drama,2005-07-29 06:40:40,2005,7,July,29,Friday,6,ruby,Masculino
14359,TONY CARRANZA,HAROLD FRENCH,Drama,2005-08-21 09:16:19,2005,8,August,21,Sunday,9,tony,Masculino
